,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125
sample_444,0,4.548541432,4.089684577,7.943100848,10.30862345,0,7.965253275,0,0,0,0,0,3.986156052,0,0,0,0,0,0.90565897,8.122719303,1.85602955,0,7.109757538,0,0,0,0.90565897,10.42041292,1.457699345,4.337282929,5.131799355,0,7.375760599,3.521088438,10.10628812,4.669826151,0,0,9.877649171,0,10.30663136,1.457699345,0,0,1.457699345,7.753865231,10.26831976,8.043749134,12.46468103,0.90565897,8.854787366,10.16785716,11.81313183,9.374783026,7.849836672,7.232133079,11.31053326,6.737105348,8.556682309,3.626871296,7.319997199,4.137003412,1.457699345,0,8.788059224,10.47100451,4.898256732,1.85602955,7.844366821,0,7.759688488,0,2.424062125,8.625296064,0,9.927668349,3.725424885,0.90565897,8.906773372,9.397379433,9.783569606,7.06566924,9.450572063,1.85602955,0,2.167807496,10.43232266,3.282973489,9.537913367,7.88757401,9.021748986,4.137003412,5.785249741,6.421495988,3.725424885,2.424062125,9.851973859,0.90565897,10.30464793,9.789277687,11.30157622,10.85323937,10.60081424,10.57956108,7.485153076,0.90565897,0.90565897,0.90565897,0,9.959654253,11.46292653,8.618899348,10.48161782,8.650595842,8.958393213,11.68429278,8.231523611,4.206893236,12.30627819,9.249966726,8.693835392,8.696877138,8.067428983,6.216501428,10.09817687,8.873819349
sample_445,0,2.599770053,2.562791918,7.365491332,10.46215459,0,7.922370324,0,0,0,0.468322644,0.82130204,2.38355224,1.722859433,0,0,0,0,0,9.727432101,4.36157187,0,9.081350281,0,0,0,1.544683205,10.09122379,5.507258683,6.955800998,0,0,7.126374086,1.34135959,12.86019852,7.922370324,0.468322644,0,10.07592031,0.468322644,10.2122775,0,0,0,1.544683205,4.190330402,10.32784452,9.03147515,11.72664392,0,9.510898642,10.04954909,11.64418076,10.46371849,8.059333644,9.353274765,10.67608049,6.422031117,13.60178239,2.910559989,6.465876541,6.592237252,1.722859433,2.755336271,8.104258022,8.785387075,12.1743827,2.670998915,5.134602924,5.507258683,7.489446599,4.36157187,4.758958702,8.294234753,1.104605043,5.240833301,6.161071402,1.34135959,8.774184164,8.76008785,10.19398114,5.828778809,9.689744692,7.596227035,0,0,10.51641904,1.34135959,7.516889768,5.870889913,10.60361707,5.793206615,6.739294567,8.010824587,6.79515652,6.40254483,8.766456027,3.238251863,10.58032453,10.59398862,10.47930535,11.55340371,10.62654865,10.70221598,9.498783401,6.265438771,1.34135959,1.34135959,2.024248748,9.68235734,11.66272622,1.104605043,10.23953886,9.058706127,9.319037557,11.46809961,8.554738485,6.466503138,9.969026702,6.545620932,11.03389786,9.919049524,6.681182179,8.4044689,10.28797781,10.25772962
sample_446,1.241107975,3.41814946,3.857453569,6.145098631,10.22443586,0,10.71819036,1.241107975,0,0,0,2.140615076,1.606773844,2.529396195,0,0.75009193,0,0,6.96699564,8.804001915,3.654458455,3.154323965,8.146212254,0,0,3.198918413,2.529396195,9.594149156,3.574137848,6.395715773,8.045552182,2.529396195,7.481468482,0.75009193,13.71218305,11.19139239,3.087615589,0,9.981410304,4.954354533,9.644184366,0,0.75009193,0.75009193,0,7.198945907,9.511647906,10.13102093,10.39997213,0,7.980745097,9.606821582,10.59956886,10.72343911,8.382688865,8.376780912,10.34279695,7.067079358,6.990398998,5.292273772,6.080421032,4.118152045,1.898247056,5.723124377,11.99965831,11.10872046,12.27704034,4.060358723,9.657645364,4.675149744,9.727774136,3.937325558,4.328628258,9.223178766,1.241107975,4.46850512,3.398692395,3.302260552,9.430611448,8.806201593,10.11957665,7.613465351,9.00693473,1.606773844,0,0.75009193,10.65736311,3.730542143,13.34144933,9.063190123,10.67009854,3.87163669,5.606818251,8.166896172,0.75009193,9.421271697,10.55776044,1.898247056,9.218231433,10.18272954,9.775699161,9.332506551,9.952904287,9.720796601,11.04170021,6.372037939,4.060358723,3.574137848,1.241107975,8.868566396,9.867020762,2.835337987,11.40489674,8.781821958,9.334029649,10.93921188,9.411193179,6.764738923,10.62033898,8.895669187,9.67700252,8.448938108,7.716593138,8.621216719,10.05237785,10.31988659
sample_447,0,2.44858384,2.527645897,6.420061268,9.247953615,0,10.01517807,0.691534165,0,0,2.407352751,0,2.708209312,0,1.508428653,0,0,1.15704371,0,10.36787337,4.678083176,4.360272964,9.394895653,0,0,0.691534165,11.06918121,8.492510174,3.16913932,7.749494043,0,0,6.973680149,0.691534165,13.83404632,8.947257039,2.026800059,0,9.089225353,4.453530748,10.4919633,0,0,0,4.412456374,7.037612841,10.13206268,10.7817941,11.83409966,0.691534165,8.619735791,9.620179495,12.0809807,10.06489093,8.055651198,8.419235489,10.02202097,7.801009877,8.536185038,2.565597176,7.200967245,6.248512066,5.070187508,3.438306161,10.12728505,11.88307854,13.31666337,11.12069796,7.116458333,5.768329911,9.166918761,5.267363503,5.147318911,8.603882225,2.407352751,5.378178655,2.837963419,0,10.10353698,8.465154147,10.20076377,8.77688699,8.548085927,1.790772038,1.790772038,0.691534165,11.6577695,2.957004504,13.02229325,9.792154197,11.73528523,7.185133121,4.872351065,9.013992565,2.708209312,6.910624744,9.04958993,5.290217953,10.39974789,8.387793327,11.21739432,10.41152158,11.7201117,10.45830407,8.675071391,7.836378633,3.354043047,1.15704371,0,8.769586631,9.165374344,2.229587923,10.39843375,8.543337345,8.124033403,9.667861974,8.104824116,5.196544098,11.37168409,8.15549121,9.911197218,9.09085343,8.101597554,8.374487451,10.09115766,10.54637361
sample_448,0.873340752,1.978525142,3.339465233,5.970232462,10.68890593,0,7.849355055,0,0,0,0,0.501821265,3.283240256,0,0,0,0,0,0,6.839972181,0.873340752,0,8.761644307,0,0,0.501821265,3.343606801,10.83896752,6.284571505,6.465977729,0,3.612505843,8.026108418,2.479152939,13.41822158,9.322719106,0.501821265,0,9.808975433,0,10.4498399,0,0,1.805622648,0,8.674736046,10.94870304,10.44338909,12.30707555,1.413539926,8.682032466,9.785367457,12.62305843,8.934731734,7.857141252,8.251061021,10.69362634,6.719854242,10.7842095,3.283240256,6.948799391,1.622883509,0.501821265,2.582965391,7.735698171,11.02556179,9.899095552,1.967832611,8.620875947,4.140688689,9.236803511,7.350762424,3.154372577,8.751932296,0.501821265,7.621487813,3.92058867,2.367287186,10.91399637,8.552192603,10.36546946,6.851286805,8.687893526,6.292248001,0.501821265,0,10.00216805,1.168577857,8.594723949,11.70095983,8.861787916,1.805622648,2.582965391,4.721066369,7.581321115,6.005130468,8.791748966,1.622883509,9.634979808,9.904115248,9.602925225,11.1315419,10.07352571,11.07535881,9.932028681,6.563676773,1.622883509,1.413539926,0,10.36820087,11.26189511,0,14.26927281,8.600920146,9.429272823,11.51498028,7.507382383,5.340473255,12.69342379,8.642058915,9.023895706,8.912485205,6.67358469,9.367017164,9.865406965,10.4009648
sample_449,0,2.568032105,2.891341411,7.864792816,11.07460979,0,7.981955373,0,0,0,0,2.659947386,4.11394215,0,0,0,0,0.4379734,0,7.011640992,2.293193889,0,9.630503762,0,0,0,3.855750557,9.523330636,3.783268054,3.016763725,1.274231838,0,6.405485286,9.676875621,13.17059954,6.258241892,0,0,9.778834428,0,9.529575012,0,0,1.045442971,6.168613958,7.981955373,10.83094296,9.250082827,11.74204412,0.773405627,9.352800449,10.8639849,11.16027483,10.07907138,8.043371848,5.66260999,9.900533259,5.887396105,7.204375511,2.488180775,5.426513011,8.948352629,6.861322682,0.773405627,8.451202868,8.324450605,8.421665131,1.471655707,8.000056354,4.171871326,8.164233177,4.588186925,3.353535021,8.551439113,0.773405627,6.050061944,3.584349225,1.800206204,9.509048526,8.916939355,9.93805197,6.895072334,8.849764752,10.36440828,5.283551423,1.800206204,10.61530778,6.404337756,10.80027708,6.921650548,7.556636332,0,4.022447714,4.977366941,2.952109875,6.987650574,7.803356212,2.659947386,9.949482407,8.348197003,13.30393768,11.06985922,10.37370258,10.08661395,9.100583501,4.407107975,1.645240513,1.045442971,0.773405627,8.587800014,11.11992027,0,10.91018549,8.659150357,8.346043839,9.879502077,6.708242426,3.016763725,11.3613407,8.532215643,10.16001005,9.761842069,5.702460849,7.594197686,10.82249913,9.573217344
sample_450,0,1.578648938,2.09051473,7.194707615,10.2909404,0,7.912889336,0.727441291,0,0,1.569102173,1.569102173,2.482899899,0,0,0,0,2.097172528,0,6.88724499,2.642909471,1.569102173,7.811259081,0,0,0,2.642909471,10.10244818,6.88724499,4.840916365,0,1.208829363,7.934357268,7.963040557,12.62188246,8.0297179,0,0,9.782998209,0,10.75012912,0,0,0.727441291,1.208829363,7.136191386,11.1801205,10.75396883,12.1459799,0.727441291,8.477394006,9.799016051,11.93047863,9.839776972,7.57866705,7.612897977,10.21974935,5.42516386,11.53250691,2.642909471,6.504046696,0.727441291,0.727441291,1.569102173,8.623625476,10.99413419,10.92817783,1.857184806,8.293641773,3.251658506,8.786779301,6.339850003,3.819136782,7.864997046,2.097172528,6.846718954,3.602587527,0.727441291,10.31527412,8.633235021,9.786215709,6.659995892,7.974368698,10.67920737,5.809465895,0.727441291,10.63705954,0.727441291,8.606786426,13.17935087,11.2095813,4.27505921,6.126239845,9.294356537,5.630073418,6.566366144,8.956341306,3.251658506,9.938591615,9.491227793,10.75561368,10.69299029,10.33115208,10.7285498,11.33316653,5.775327146,0.727441291,0,0,10.11017007,11.28051561,0.727441291,11.73757269,8.442466664,8.877894523,12.41780506,7.449313751,5.551565235,15.0572641,9.586594002,9.212206966,9.166840952,7.646335494,8.472073425,10.13369452,9.479349816
sample_451,0,2.543372148,2.564475727,6.299156722,9.783317499,0,7.105541897,1.443447522,0,0,0,1.83975808,3.606205313,1.443447522,0,0,0,0,0,9.519390541,4.185620791,4.816876137,7.982622874,0,0,0.363563594,2.868983017,8.10180238,6.507748663,7.602580105,0.653702091,0.363563594,5.200778968,3.127402166,13.60910947,6.670840336,0.895147484,0.363563594,9.544524025,0,10.69715002,0,0,0,0,5.523518047,10.62541662,11.14837489,11.24865105,0.363563594,7.81830096,8.339916793,12.06547672,9.106696408,8.358932461,8.071381913,9.610015296,3.500559884,11.34970695,4.454366748,6.6506181,7.015738403,1.443447522,3.262808967,10.72551112,10.80254868,11.86834029,3.911125896,8.416945272,6.591601632,8.459853709,6.136699981,5.224970222,8.712382552,2.977975913,6.064397878,5.109945543,0.653702091,6.214824219,8.942432398,8.67645078,7.285892282,8.336082504,9.731240954,4.273769495,0.653702091,10.11250467,1.587988984,8.584654392,7.628664252,11.88319312,4.631633988,4.563316794,8.02927066,8.167995108,7.065970755,8.385141952,2.751099466,11.32170829,7.966182414,9.903893893,10.17750674,9.877320948,10.23112516,10.69690669,7.535897429,1.587988984,1.443447522,0,9.997885128,8.87092874,2.622719552,11.22690585,8.476203446,7.544562663,9.673167715,8.063675503,3.704628544,11.87705018,9.34533871,10.95342531,9.357365058,6.831953224,8.172302486,11.6641717,10.50167798
sample_452,0,2.215150495,1.868844774,6.287152736,9.273963399,0,8.317724636,1.544040194,0,0,0,0.864889364,2.188527527,1.544040194,0.349025513,0,0,0,0,10.50872575,4.633088224,6.033196117,7.185143035,0,0,0.864889364,2.971423995,8.672527883,6.794909677,7.089392216,0,0.629939409,6.398820634,1.244034582,13.96693798,7.365989919,2.099194195,0,9.460402652,0,10.47970954,0,0,0,0,4.210887549,11.35067404,10.97485192,11.25406015,0.629939409,9.137549632,9.102812952,10.93626986,9.235171776,9.187881542,8.621304647,10.15685416,5.26680153,10.23822559,4.946548407,7.252286971,4.145449214,2.567326398,4.004941774,9.898812977,10.70625425,11.36272192,6.189622963,9.198002957,7.259187731,8.380690493,8.09464251,6.625269028,9.140387566,1.244034582,7.138261559,4.61708686,4.600906026,9.063349238,9.207385321,9.829789319,7.498442363,8.616280496,8.412328495,0.629939409,1.066881379,9.590566467,2.567326398,8.646159056,6.981464534,10.74405175,4.145449214,3.705303381,7.063470585,5.562535513,8.341051748,8.784232405,3.57881798,11.98553957,8.131723229,10.94511458,10.6657445,10.54724159,10.37476781,9.41194945,6.348289083,1.244034582,1.066881379,0,9.746730961,9.42751818,1.544040194,10.48109304,8.266065013,8.305017466,10.07464993,8.98928947,5.554155978,12.3916947,9.796870258,10.13665795,9.965134926,7.498554057,7.931139344,10.84430561,10.54301248
sample_453,0,2.957301741,3.085237678,7.428134014,10.62652127,0,8.114101493,0.807519792,0,0,0,0.807519792,2.00028851,0,0.807519792,0,0,0,0,10.39455916,4.554932602,5.199531013,4.190164442,0,0,0,6.72827428,7.506168711,3.931077868,6.830052456,0.807519792,0,4.871207895,7.079847412,13.63850379,6.459788969,2.00028851,0,8.800450201,2.24820084,7.991878933,0,0,0,0,8.106269792,9.553030206,10.12577507,9.935526047,0,8.644000452,8.248288142,11.24413189,10.65230722,9.220738654,8.761079121,10.6319955,6.000356121,7.97907073,4.989034526,6.671010241,1.700706037,6.836403883,2.24820084,10.08051111,8.583443866,7.690354235,5.895171726,8.179023302,7.631533592,6.317768947,6.508151306,6.778432009,9.20248384,0,7.541452888,3.615039565,2.807664038,8.05579217,9.582973668,8.805298905,6.525995235,8.572112798,0.807519792,1.322158908,0.807519792,10.41292968,3.781695429,7.598409872,8.746033903,9.936630578,0.807519792,3.209780859,4.409737141,0,8.638794281,7.564507737,5.781713786,10.49546533,8.543391482,11.89119512,10.81854224,11.0086107,9.500206516,8.141187525,6.644213934,2.24820084,1.700706037,0,9.630172459,9.026883034,3.615039565,10.12964365,9.180269719,5.476086767,9.039278247,7.420322386,2.644156239,10.70901486,9.477612573,8.605838758,9.492714449,6.384060171,6.738443599,11.1382846,10.47356371
sample_454,0,3.100103022,2.606039449,6.348912241,9.837093327,0,6.581672112,0,0,0,0,0.468531186,2.486662893,0,0,0,0,0,0,10.22438763,3.553901105,0,9.206508922,0,0,0,0.821710215,8.293425666,6.329699483,7.818000509,0,0,5.950566395,0,13.81016994,9.620701865,1.10514166,0,9.43643047,0,9.851546051,0,0,0,0,5.151197213,11.04903851,9.896965053,10.8124902,0,8.9894683,8.246802342,12.04004309,9.290240074,8.19295852,7.505708359,10.73307466,5.182020843,10.74956779,1.723514876,6.295149946,2.384326159,0,2.671791548,9.309553659,9.868228382,11.40353403,1.88209521,7.306781718,6.498396087,8.0519702,4.160605613,5.433303342,9.553037889,0,6.098800614,5.680003597,2.154971988,7.16538942,9.535240378,9.658182914,7.035282989,8.848910825,9.642336954,1.10514166,9.175250128,10.19634393,2.384326159,9.24076987,7.096346199,10.71078922,0,2.486662893,3.600293544,5.86234476,8.170075274,9.086385722,3.351840308,10.24506539,9.083327737,10.13514492,10.81218533,10.22808513,10.15858444,9.671822325,6.598908555,0.821710215,0.468531186,0.468531186,9.423588675,9.745902852,1.341928835,10.97642808,8.14291372,8.342412517,10.26138977,9.248980676,3.961780738,13.53504447,10.66923941,10.22345875,9.429220508,7.658739898,8.127158631,10.41595298,10.19020742
sample_455,0,3.069736532,3.62319966,6.744954898,9.591219377,0,7.254253887,0,0,0,2.650672665,1.765449879,3.268928383,0,0,0,0,0,8.911218195,8.680911528,2.948507406,1.28682202,8.902562035,0,0,1.28682202,0,8.905453196,5.953151141,5.253936336,6.689746438,0,7.483106345,0.970780046,15.15607517,10.92009228,1.545869551,0,9.663015435,2.85589006,9.650147032,0,0,0,2.650672665,6.409277213,9.192571462,9.719958599,10.89848802,0.970780046,9.181798281,9.284268888,10.94699397,10.0728963,7.689466906,8.078198852,10.36572097,7.539872226,8.009990929,4.301477904,5.991204362,9.177105549,3.530969649,7.860099951,12.05716593,10.73665561,10.13518341,4.370052656,9.184265415,5.264423833,7.441168055,3.405883473,4.301477904,8.497656272,1.28682202,8.732289553,8.121108676,2.85589006,11.34037867,8.9800253,9.204358392,8.01044978,8.575955167,0.970780046,0,2.85589006,10.6010279,9.711723751,12.46296997,9.301930539,9.283157823,6.655809754,7.121315931,9.968263589,0,10.4192966,9.15419787,3.803123688,10.00107035,10.11970633,10.23220505,10.36729461,9.895975092,10.15110536,9.751629413,7.086072517,4.40315863,2.535953401,1.28682202,9.197297796,8.184364608,2.124228864,10.76239865,8.529863883,8.178400934,10.76319576,8.899665068,6.245533692,10.88280351,7.184558014,10.34351886,8.418919377,9.795145153,8.098547991,10.09168661,10.46116222
sample_456,0,4.126526899,3.887993096,6.060730513,8.763929386,0,6.26075021,1.031254025,0,0,0.605873566,1.031254025,2.86056558,0,0.605873566,0,0,0.605873566,0.605873566,9.818388847,2.510278376,3.699740396,8.078476412,0,0,0,1.626532588,8.861049675,7.251311976,6.13568056,0,2.86056558,6.910372903,2.046665668,16.3055666,7.950392591,1.359408719,0,8.744749762,1.851838973,8.417067678,0,0,0,4.145799712,6.159049877,9.646785492,9.946771792,10.74880503,0.605873566,8.53338814,8.119667427,10.68574747,10.15328601,8.078476412,10.18532147,9.986652692,7.573321503,11.25231654,4.966771904,6.800239862,5.250067189,4.380798701,3.96474979,10.69347825,10.14399537,14.08893727,10.21222886,8.266266515,8.436761505,8.047505671,9.908110359,7.111292193,9.322723612,1.031254025,7.221355111,3.22507437,1.031254025,8.375730195,8.883541397,9.225446058,6.57267446,8.595067223,1.626532588,1.031254025,1.031254025,11.60563693,3.448438475,11.82364588,12.33874195,9.941421807,5.8810087,7.932008005,10.10145048,3.303444689,9.548652396,8.172817509,5.417977374,11.35218692,8.35172549,10.95365083,11.11274574,10.2553709,9.297817323,9.41716053,6.383073515,1.031254025,2.218285205,1.031254025,8.813306627,8.974666968,1.626532588,10.14864182,10.25291374,8.541514839,10.31214554,8.271150177,2.371670371,13.60420572,9.341414301,9.47544162,9.815884389,6.980265272,8.05318738,10.27429661,10.79233481
sample_457,0,1.729661526,2.950916271,7.403438163,9.972046398,0,8.276645543,0.785676089,0,0,0,1.060669995,2.909811499,0,0,0,0,0,0,7.577640307,2.977682906,2.417785019,9.208761096,0,0,0,1.821179565,9.820316203,6.916572184,8.259503187,0,0,6.946812723,0.445726703,14.03300996,9.083452734,0.445726703,0,9.921784418,0,10.10648442,0,0,0,3.163997793,5.217067822,10.54887969,9.218434883,11.62628398,0,8.940868543,9.125196469,11.26049031,9.588337987,8.110874761,8.099495097,10.06612956,5.991381254,10.89987801,5.711442594,5.932748613,1.291485686,0.785676089,3.47700374,9.703659644,10.0266341,11.1034583,7.452051752,7.233514227,7.555601452,9.18831932,8.869020044,7.776505412,9.012423413,0.785676089,7.267797946,4.678815603,4.85153918,8.921849861,8.786279431,9.951095258,7.545296581,8.935589396,9.418647465,0.785676089,0.785676089,10.17312743,2.512353322,8.080332551,7.233514227,10.11451018,3.328980037,4.141604452,5.898140619,8.63687109,8.42683501,9.085374196,5.312138732,10.98453239,9.537948301,9.97672163,10.68324905,10.47412166,10.47412166,10.0321284,6.766383141,2.909811499,0.785676089,0.785676089,9.051331313,9.552624913,6.190411399,10.69715871,8.592916683,8.688512593,11.25515843,8.776788316,4.972899395,11.41553581,8.402351259,9.899541214,9.55887029,6.996445242,9.021496384,10.18821793,10.01103153
sample_458,0.757450016,1.915329676,1.182565182,6.282078345,8.972057889,0,5.44090238,0,0,0,0.418783639,0,3.072088646,0.418783639,0,0,0,0,9.030835395,10.838873,2.011245149,4.921379201,8.206403914,0,0,0,0,8.251747492,5.839150867,4.331834176,8.851002519,0.418783639,7.749487339,0,15.52376715,10.1055288,1.231002239,0,9.217082852,4.210568099,9.112113658,0,0,0,0.418783639,6.15773295,9.258928723,9.951117119,11.029232,0.742954757,9.38634753,8.880171235,12.0131028,10.52177709,7.381214144,8.457885631,10.39939543,6.446658209,10.77957163,1.594978428,5.137921517,6.599792365,2.234194723,3.335426087,11.33049678,9.924862967,10.52276786,4.953097582,8.670776616,7.724575243,6.211179667,4.999409276,2.011245149,8.998900653,0,8.28950713,5.474079057,5.312287607,10.84487834,9.388553352,8.981701413,5.591398174,7.708401086,2.597459663,0,0,11.30269033,10.42612845,12.10509333,10.84971003,8.238934904,7.457840498,7.496030857,11.45913444,1.424438422,8.9506113,10.0584518,5.171070687,11.07612748,9.923862268,10.14296221,10.33765535,10.04701482,10.05022959,10.425069,9.019643543,2.427230701,1.231002239,0.418783639,10.03734104,8.664802803,2.33393889,10.02339398,8.591114632,7.988383621,10.71541294,8.846787893,4.043816926,12.18772322,6.88522048,10.04149489,8.382719122,10.31951407,7.835096662,10.15872328,10.13996057
sample_459,0,3.138601521,3.417474496,7.005792947,10.08816545,0,6.986581591,0.941557083,0,0,0,0.386148755,3.307297365,0,0,0,0,0,1.50650039,9.493671349,3.553397369,5.010869333,7.811888417,0,0,0,6.072172273,8.364808777,4.301499853,6.628518448,0,1.155425432,6.740199015,1.50650039,14.22866089,7.743299528,1.788643953,0,9.008431423,0,10.40462004,0,0.386148755,0.386148755,0.386148755,5.797588903,10.66344247,10.64004605,11.05250013,0,8.535574773,8.957688289,11.90650357,9.553811659,8.493214999,7.899785891,10.27448299,7.709855801,10.19021976,3.515182583,6.638017345,10.56488304,0.690372395,1.50650039,9.732516819,9.670318106,10.11357289,5.093454539,8.681821698,6.357775429,8.260397388,6.204127019,5.773511127,9.419970708,0,7.132545998,4.567308143,4.409608173,8.314420103,8.157170062,9.056616041,7.448397175,8.344522282,9.138235956,2.63614896,0.941557083,10.28338937,3.94698345,9.431556105,7.741231012,9.3299712,3.307297365,5.287302365,6.680507214,7.327058563,8.303072924,7.517897682,3.26187678,11.71738511,8.598614576,11.35658952,10.73662179,10.7608031,10.09142216,8.074184288,6.004824951,1.155425432,0.690372395,0,9.149193303,8.707466122,6.325017562,9.655024394,9.30148705,7.49427159,10.5782689,8.140006599,4.003278403,12.7304574,8.590598277,9.848954628,10.14597035,6.554288003,7.921864734,10.86203288,10.89216331
